Player,height,weight,college,Year,Pos,Age,G,MP,PER,TS%,USG%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
Eric Anderson,206.0,99.0,Indiana University,1993.5,PF,22.5,13.5,41.5,12.88888888888889,0.4470740740740741,28.24074074074074,0.1,-3.237037037037037,0.0,0.3325925925925926,,0.30040740740740746,0.3566296296296297,0.6467777777777778,15.222222222222221,2.5925925925925926,1.7777777777777777,1.0,3.7777777777777777,21.0
Anthony Avent,206.0,106.0,Seton Hall University,1995.625,PF,25.625,53.25,1012.5,8.551408450704226,0.42868309859154935,16.706338028169014,0.15140845070422532,-4.991784037558685,-0.8976525821596245,0.3869694835680751,,0.38716197183098594,0.3869694835680751,0.6906596244131455,303.5586854460094,54.05399061032864,31.110328638497652,39.10328638497653,78.59624413145539,377.1455399061033
Jon Barry,193.0,88.0,Georgia Institute of Technology,2000.1875,SG,30.1875,55.625,961.5625,14.323820224719103,0.5691359550561798,15.937752808988764,3.057078651685393,0.42528089887640463,0.8606741573033708,0.4310865168539325,0.38424606741573036,0.4708348314606742,0.5202000000000001,0.8489932584269662,119.74606741573034,139.35056179775282,54.92471910112359,8.902247191011236,61.476404494382024,371.0044943820225
Tony Bennett,183.0,79.0,University of Wisconsin-Green Bay,1994.0,PG,24.0,50.666666666666664,628.6666666666666,9.511184210526315,0.4793026315789475,14.637500000000001,0.7835526315789474,-3.9171052631578944,-0.39473684210526316,0.41208552631578954,0.3400065789473684,0.45220394736842107,0.4635723684210527,,74.9407894736842,146.53947368421052,33.78947368421053,0.4868421052631579,44.203947368421055,257.19736842105266
Alex Blackwell,198.0,113.0,Monmouth University,1993.0,SF,22.0,27.0,109.0,8.2,0.373,19.8,0.0,-6.3,-0.1,0.333,0.0,0.359,0.333,0.75,23.0,7.0,4.0,2.0,5.0,34.0
Ricky Blanton,201.0,97.0,Louisiana State University,1993.0,SF,26.0,2.0,13.0,19.3,0.429,26.6,0.0,2.6,0.0,0.429,,0.429,0.429,,3.0,1.0,2.0,0.0,1.0,6.0
Walter Bond,196.0,90.0,University of Minnesota,1994.4,SG,24.4,35.2,543.4,9.317613636363637,0.5040795454545454,17.423863636363635,0.08238636363636363,-2.7176136363636365,-0.35795454545454547,0.4164431818181818,0.2758068181818182,0.45849999999999996,0.46124999999999994,0.7543295454545453,108.9034090909091,66.23295454545455,37.94886363636363,12.318181818181818,56.23863636363637,328.2556818181818
Dexter Cambridge,201.0,101.0,University of Texas at Austin,1993.0,SF,23.0,53.0,885.0,12.1,0.52,19.3,0.4,-3.3,-0.3,0.484,0.0,0.49,0.484,0.687,167.0,58.0,24.0,6.0,63.0,370.0
Doug Christie,198.0,90.0,Pepperdine University,2000.1052631578948,SG,29.105263157894736,49.1578947368421,1507.3684210526317,13.938436830835117,0.5300203426124197,17.789293361884372,4.63254817987152,1.1792291220556745,2.1332976445396143,0.4250428265524626,0.34176552462526766,0.4540471092077087,0.47552462526766603,0.8165717344753747,273.08458244111347,242.07387580299786,125.70985010706639,31.641327623126337,136.27730192719486,746.3201284796573
Duane Cooper,185.0,83.0,University of Southern California,1993.5,PG,23.5,44.0,390.5,7.678409090909091,0.46411363636363634,17.32840909090909,-0.3215909090909091,-8.6875,-0.8170454545454546,0.4042840909090909,0.20947727272727273,0.44829545454545455,0.4244090909090909,0.718965909090909,39.28409090909091,118.11363636363636,14.079545454545455,1.4772727272727273,56.19318181818182,127.77272727272727
Joe Courtney,203.0,106.0,University of Southern Mississippi,1994.8,PF,24.8,16.9,129.8,11.194082840236687,0.47753254437869824,20.739053254437874,0.2124260355029586,-5.950887573964497,-0.1834319526627219,0.4384556213017752,,0.4354556213017751,0.44187573964497034,,35.81656804733728,8.597633136094675,5.668639053254438,6.905325443786983,12.846153846153847,89.86390532544378
John Crotty,185.0,83.0,University of Virginia,1998.1538461538462,PG,28.153846153846153,38.76923076923077,475.15384615384613,12.976190476190476,0.5526369047619047,17.388095238095243,1.3396825396825398,-2.762698412698412,-0.05357142857142857,0.43157341269841276,0.3691904761904762,0.45276388888888897,0.4775238095238095,0.8376468253968253,53.398809523809526,106.42460317460318,19.876984126984127,2.5496031746031744,44.20238095238095,201.70833333333334
Radisav Curcic,208.0,124.0,,1993.0,C,27.0,20.0,166.0,13.5,0.51,15.9,0.3,-2.7,0.0,0.39,,0.39,0.39,0.722,49.0,12.0,7.0,2.0,8.0,58.0
Lloyd Daniels,201.0,92.0,Mount San Antonio College,1995.6666666666667,SG,27.666666666666668,28.0,495.8888888888889,10.597619047619046,0.46714285714285714,20.442460317460316,0.9051587301587302,-2.5496031746031744,0.09999999999999999,0.38428968253968254,0.3110396825396825,0.427547619047619,0.4439484126984126,,114.4563492063492,81.95238095238095,25.305555555555557,15.988095238095237,54.892857142857146,368.89285714285717
Hubert Davis,196.0,83.0,University of North Carolina,1999.5,SG,28.5,48.0,1057.0625,10.904557291666665,0.5426328125,16.131510416666664,2.601692708333333,-2.180859375,0.13697916666666668,0.4379700520833334,,0.45017057291666673,0.5136562500000001,,98.43098958333333,105.16276041666667,27.23046875,3.9739583333333335,59.8203125,520.2565104166666
Todd Day,198.0,85.0,University of Arkansas,1996.6,SG,26.6,56.2,1402.1,13.836476868327402,0.50832384341637,23.258540925266903,2.5677935943060497,-1.2898576512455517,0.3912811387900356,0.39705160142348755,0.3312829181494662,0.42104804270462637,0.4579074733096085,0.7439145907473309,245.9572953736655,106.17081850533808,80.46975088967972,45.13879003558719,107.93416370106762,902.0604982206406
Richard Dumas,190.0,77.0,Northeastern State University,1994.6666666666667,SF,24.666666666666668,34.0,742.0,15.338235294117649,0.5376176470588235,21.13529411764706,1.9941176470588233,-0.811764705882353,0.48823529411764705,0.5000882352941177,0.2415882352941177,0.505794117647059,0.5024705882352942,0.6738823529411764,147.05882352941177,46.088235294117645,57.529411764705884,20.941176470588236,63.35294117647059,460.44117647058823
Pat Durham,201.0,95.0,Colorado State University,1994.0,SF,26.0,32.0,465.0,11.4734375,0.52584375,17.5640625,0.8140625,-2.7640625,-0.015625,0.47415625,,0.508265625,0.483375,0.66334375,87.75,49.171875,33.265625,29.578125,42.03125,280.046875
LaPhonso Ellis,203.0,108.0,University of Notre Dame,1998.0,PF,27.0,56.72727272727273,1601.4545454545455,14.255769230769229,0.5060496794871795,20.403365384615384,3.7886217948717946,-0.6996794871794872,0.9094551282051282,0.44727403846153846,,0.46988461538461535,0.4658205128205128,0.7273205128205129,447.3349358974359,109.37660256410257,48.368589743589745,54.232371794871796,109.86698717948718,811.5801282051282
Matt Geiger,213.0,110.0,Georgia Institute of Technology,1997.5,C,27.5,55.2,1222.1,14.941485507246378,0.5451485507246376,19.830797101449274,3.4309782608695656,-1.6867753623188404,0.2695652173913043,0.5029655797101449,,0.5082427536231884,0.5048532608695653,0.7225797101449276,379.5923913043478,46.26268115942029,37.005434782608695,42.39855072463768,88.44202898550725,602.570652173913
Litterial Green,185.0,83.0,University of Georgia,1996.2,PG,25.2,29.6,237.8,11.36081081081081,0.4866081081081081,19.60878378378378,0.5297297297297298,-5.133108108108107,-0.20810810810810812,0.40327027027027024,,0.44098648648648653,0.4060878378378378,,21.97972972972973,57.25675675675676,14.68918918918919,1.9054054054054055,23.0,127.78378378378379
Tom Gugliotta,208.0,108.0,North Carolina State University,1999.5,PF,29.5,47.1,1395.45,14.370276008492567,0.4843259023354564,19.87367303609342,2.8398089171974528,0.33588110403397015,1.4495753715498938,0.43189278131634823,,0.44716454352441604,0.4447951167728238,0.7445859872611466,428.6751592356688,168.78131634819533,84.3683651804671,38.725053078556265,136.44904458598725,757.0668789808917
Jay Guidinger,208.0,115.0,University of Minnesota Duluth,1993.5,C,23.5,32.0,173.0,10.0,0.478,17.65,0.2,-3.5,-0.05,0.4225,,0.4225,0.4225,0.617,48.5,10.0,6.5,7.5,13.0,49.0
Robert Horry,206.0,99.0,University of Alabama,2000.111111111111,PF,29.11111111111111,64.5,1581.3333333333333,13.25219638242894,0.5154806201550388,14.586735572782086,4.236692506459948,2.651851851851852,2.0083548664944013,0.41802842377260985,0.32966063738156764,0.4592695951765719,0.47995434969853573,0.7165279931093884,335.2213608957795,149.3195521102498,73.32730404823428,65.18949181739879,87.49612403100775,492.12747631352283
Byron Houston,196.0,113.0,Oklahoma State University,1994.5,PF,24.5,53.5,668.5,10.446728971962619,0.5150093457943925,15.927102803738318,1.1359813084112151,-2.691588785046729,-0.06588785046728973,0.45847663551401874,0.24167757009345794,0.4739485981308411,0.46628504672897203,0.6769112149532709,200.48598130841123,38.0,31.07943925233645,27.88785046728972,54.004672897196265,254.5467289719626
Stephen Howard,206.0,102.0,DePaul University,1996.0,SF,25.0,28.166666666666668,200.33333333333334,13.902366863905328,0.553189349112426,21.240828402366862,0.698224852071006,-2.406508875739645,-0.0035502958579881655,0.5026153846153847,,0.5026153846153847,0.5026153846153847,0.6312485207100591,63.07692307692308,8.899408284023668,13.207100591715976,9.763313609467456,19.875739644970412,123.11242603550296
Jim Jackson,198.0,99.0,Ohio State University,2000.2916666666667,SF,29.291666666666668,50.041666666666664,1630.5416666666667,12.659950041631973,0.5033180682764364,21.306411323896754,2.470857618651124,-1.0559533721898418,0.7017485428809326,0.4175803497085761,0.34999333888426315,0.43511573688592836,0.4623488759367195,,282.0141548709409,197.7535387177352,49.52872606161532,12.615320566194837,148.23480432972522,857.263114071607
Keith Jennings,170.0,72.0,East Tennessee State University,1994.0,PG,25.0,54.666666666666664,985.0,15.548780487804878,0.5789024390243902,16.307317073170733,3.4219512195121955,-0.9048780487804877,0.3902439024390244,0.4342926829268292,0.3785609756097561,0.48202439024390237,0.5176829268292683,0.8512926829268292,113.97560975609755,284.0975609756098,76.65853658536585,0.975609756097561,93.17073170731707,490.8780487804878
Dave Johnson,201.0,95.0,Syracuse University,1993.5,SG,22.5,29.5,237.5,7.43728813559322,0.4268135593220339,24.408474576271185,-0.1288135593220339,-9.377966101694915,-0.5135593220338982,0.3634067796610169,0.15233898305084745,0.37723728813559326,0.3705254237288136,0.661,38.779661016949156,10.40677966101695,6.8474576271186445,0.711864406779661,22.52542372881356,125.30508474576271
Thomas Jordan,208.0,99.0,Oklahoma State University,1993.0,PF,24.0,4.0,106.0,6.9,0.454,24.1,-0.2,-9.5,-0.2,0.439,,0.439,0.439,0.471,19.0,3.0,3.0,5.0,12.0,44.0
Adam Keefe,206.0,104.0,Stanford University,1997.0,PF,26.0,68.55555555555556,1148.2222222222222,12.445056726094002,0.5486401944894651,14.419773095623986,2.991734197730956,-0.6578606158833062,0.6283630470016208,0.4903063209076175,,0.49301782820097245,0.49063209076175046,0.7138816855753646,303.1393841166937,50.33387358184765,36.41815235008104,20.285251215559157,63.69529983792545,370.48298217179905
Christian Laettner,211.0,106.0,Duke University,1998.8823529411766,PF,28.88235294117647,60.0,1759.8823529411766,16.825,0.5563235294117648,20.644019607843138,5.131960784313725,1.4568627450980391,1.83921568627451,0.4854245098039215,0.2416186274509804,0.4951078431372549,0.4904480392156863,0.8211362745098039,457.84705882352944,172.72450980392156,71.38529411764706,53.280392156862746,154.4950980392157,893.2078431372549
Sam Mack,201.0,99.0,University of Houston,1998.111111111111,SF,27.11111111111111,33.666666666666664,679.0,12.492739273927391,0.5252574257425743,19.704620462046204,1.27986798679868,-1.8462046204620461,0.1102310231023102,0.40103300330033,0.3428811881188119,0.4408580858085809,0.48902970297029696,0.8378712871287128,83.67326732673267,53.06600660066007,25.927392739273927,5.686468646864687,34.79537953795379,331.9438943894389
Don MacLean,208.0,106.0,"University of California, Los Angeles",1997.0,SF,27.0,35.44444444444444,742.1111111111111,13.93291536050157,0.5012539184952978,24.69373040752351,1.860188087774295,-4.721003134796239,-0.32194357366771165,0.4376206896551724,0.31865830721003136,0.4438652037617555,0.4497460815047022,,211.11598746081503,72.70219435736676,20.592476489028215,8.695924764890282,68.70846394984326,621.7711598746082
Marlon Maxey,203.0,113.0,University of Texas at El Paso,1993.5,PF,23.5,49.0,573.0,15.575510204081633,0.584734693877551,18.728571428571428,1.3489795918367347,-3.770408163265306,-0.24387755102040815,0.5404591836734695,0.0,0.5455816326530613,0.5404591836734695,0.6828469387755102,183.64285714285714,10.877551020408163,13.806122448979592,26.418367346938776,39.12244897959184,240.5408163265306
Lee Mayberry,185.0,78.0,University of Arkansas,1996.0,PG,25.0,70.85714285714286,1476.7142857142858,10.10201612903226,0.5159899193548387,13.304838709677421,1.2953629032258067,-4.538709677419354,-1.0318548387096775,0.41460282258064524,0.37461693548387104,0.4443064516129032,0.49755443548387096,0.6590060483870969,104.46572580645162,285.3024193548387,56.528225806451616,7.016129032258065,95.04032258064517,414.11895161290323
Oliver Miller,206.0,127.0,University of Arkansas,1997.2727272727273,C,26.272727272727273,50.36363636363637,1135.4545454545455,14.713357400722021,0.553101083032491,15.574548736462093,2.529241877256317,1.596750902527076,1.3037906137184117,0.5303140794223825,,0.5358158844765344,0.5310252707581227,,354.47292418772565,130.0974729241877,56.33754512635379,91.67870036101083,113.07581227436823,445.07039711191334
Harold Miner,196.0,95.0,University of Southern California,1994.5,SG,22.5,50.0,937.0,12.264000000000001,0.52031,23.581999999999997,1.4810000000000003,-4.526,-0.5269999999999999,0.456295,0.415,0.46708,0.46536,0.7972999999999999,130.26,72.855,25.55,8.365,82.16,561.785
Isaiah Morris,203.0,103.0,University of Arkansas,1993.0,SF,23.0,25.0,102.0,10.6,0.468,28.1,0.0,-7.9,-0.2,0.456,,0.456,0.456,0.75,12.0,4.0,3.0,1.0,8.0,55.0
Alonzo Mourning*,208.0,108.0,Georgetown University,2000.8823529411766,C,29.88235294117647,51.470588235294116,1569.235294117647,20.544457142857144,0.5795154285714287,24.762285714285714,6.912685714285714,1.0554285714285714,1.8795428571428567,0.5291474285714285,,0.5314925714285714,0.5300685714285713,0.6743885714285713,548.5188571428571,72.92914285714286,31.576,181.73942857142856,170.34742857142857,1108.176
Tracy Murray,201.0,102.0,"University of California, Los Angeles",1998.375,SF,26.375,47.75,825.4375,13.192146596858638,0.521532722513089,22.35667539267016,2.4863874345549735,-2.7710732984293194,0.21138743455497375,0.4156439790575916,0.3802133507853403,0.43956282722513085,0.4895170157068064,0.8012761780104712,160.42670157068062,49.54188481675393,35.49214659685864,15.595549738219896,58.103403141361255,583.7696335078534
Melvin Newbern,193.0,90.0,University of Minnesota,1993.0,SG,25.0,33.0,311.0,11.5,0.427,23.6,0.0,-2.2,0.0,0.372,0.125,0.39,0.376,0.567,37.0,57.0,23.0,1.0,32.0,119.0
Shaquille O'Neal*,216.0,147.0,Louisiana State University,2002.5714285714287,C,29.571428571428573,60.38095238095238,2079.3333333333335,25.50796529968454,0.5877263406940064,28.88059936908518,9.891955835962142,4.422003154574132,4.060567823343848,0.5855544164037854,,0.5862003154574131,0.585597003154574,0.5253288643533124,715.2342271293376,163.74763406940062,40.435331230283914,150.00157728706625,179.83359621451103,1550.0804416403785
Matt Othick,188.0,74.0,University of Arizona,1993.0,PG,23.0,4.0,39.0,5.9,0.68,11.2,0.0,-5.4,0.0,0.6,0.5,1.0,0.8,0.0,2.0,7.0,1.0,0.0,4.0,8.0
Doug Overton,190.0,86.0,La Salle University,1999.3157894736842,PG,29.31578947368421,31.842105263157894,475.10526315789474,9.55107438016529,0.4700776859504132,16.965123966942148,0.2857851239669421,-5.781322314049587,-0.6206611570247934,0.40679504132231414,,0.4279090909090909,0.4286876033057851,,69.83636363636364,111.2396694214876,21.950413223140497,1.7768595041322315,48.8297520661157,234.85289256198348
Anthony Peeler,193.0,94.0,University of Missouri,1998.8666666666666,SG,28.866666666666667,57.666666666666664,1443.8,12.941734104046244,0.5221248554913296,18.86682080924855,2.6173410404624278,-0.8369942196531792,0.5264739884393064,0.4294416184971099,0.3886554913294798,0.4469433526011561,0.4969884393063584,0.8033757225433527,175.18034682080926,160.39306358381504,62.7028901734104,11.289017341040463,82.90751445086705,658.8670520231213
Brent Price,185.0,74.0,University of Oklahoma,1997.7777777777778,PG,28.77777777777778,46.44444444444444,778.5555555555555,12.369856459330144,0.5531028708133972,18.29354066985646,1.9830143540669858,-1.9260765550239232,0.3440191387559809,0.41314593301435404,0.34664114832535886,0.4563708133971292,0.5028732057416266,0.8184258373205741,106.63157894736842,193.83014354066987,47.748803827751196,2.5047846889952154,94.38038277511961,382.6961722488038
Anthony Pullard,208.0,111.0,McNeese State University,1993.0,PF,26.0,8.0,37.0,9.2,0.44,28.2,-0.1,-8.9,-0.1,0.444,,0.444,0.444,0.333,8.0,2.0,2.0,2.0,5.0,17.0
Sean Rooks,208.0,113.0,University of Arizona,1998.875,C,28.875,54.3125,954.5,11.280092059838896,0.5040149597238204,16.817261219792865,1.3553509781357882,-3.178481012658228,-0.23153049482163404,0.4461415420023015,,0.44893785960874577,0.446554660529344,0.7284718066743383,240.3590333716916,52.94246260069045,21.868814729574222,41.33601841196778,67.27502876869966,390.6674338319908
